datetime,portfolio_value,cash,return
2010-06-01 09:30:00-04:00,100000.0,100000.0,
2010-06-02 09:30:00-04:00,98360.68130640328,-382.12433632076136,-0.016393186935967252
2010-06-03 09:30:00-04:00,101319.95230261624,-382.12433632076136,0.030085913974045475
2010-06-04 09:30:00-04:00,99077.88658193886,-382.12433632076136,-0.02212857062921736
2010-06-05 09:30:00-04:00,99077.88658193886,-382.12433632076136,0.0
2010-06-07 09:30:00-04:00,97563.36618582546,-382.12433632076136,-0.015286159690748646
2010-06-08 09:30:00-04:00,95581.72359366863,143.65078677385702,-0.020311338872650908
2010-06-09 09:30:00-04:00,97253.54516942948,143.65078677385702,0.017491017245807372
2010-06-10 09:30:00-04:00,97189.89690877646,143.65078677385702,-0.0006544569716419035
2010-06-11 09:30:00-04:00,98168.2190530464,143.65078677385702,0.010066088918565308
2010-06-12 09:30:00-04:00,98152.95455330223,76.76666742175485,-0.00015549329397446243
2010-06-14 09:30:00-04:00,101960.96242355913,76.76666742175485,0.0387966708448797
2010-06-15 09:30:00-04:00,101847.77079420895,76.76666742175485,-0.0011101467332170767
2010-06-16 09:30:00-04:00,104302.2506977877,76.76666742175485,0.024099495594638087
2010-06-17 09:30:00-04:00,106323.77349775643,76.76666742175485,0.01938139193013222
2010-06-18 09:30:00-04:00,107281.5781312871,49.65989592551841,0.009008376979311006
2010-06-19 09:30:00-04:00,107281.5781312871,49.65989592551841,0.0
2010-06-21 09:30:00-04:00,108477.9392285037,49.65989592551841,0.01115159860672943
2010-06-22 09:30:00-04:00,105717.32297721386,49.65989592551841,-0.02544864210108877
2010-06-23 09:30:00-04:00,103652.31334787488,49.65989592551841,-0.01953331366311717
2010-06-24 09:30:00-04:00,102514.33121027215,147.87403841480273,-0.010978839746523139
2010-06-25 09:30:00-04:00,100293.96385492547,147.87403841480273,-0.021659092237478195
2010-06-26 09:30:00-04:00,100293.96385492547,147.87403841480273,0.0
2010-06-28 09:30:00-04:00,101384.98956979974,147.87403841480273,0.010878278940619213
2010-06-29 09:30:00-04:00,98188.1636861132,147.87403841480273,-0.0315315501560085
2010-06-30 09:30:00-04:00,95063.92767408772,64.52572563573358,-0.03181886588706351
2010-07-01 09:30:00-04:00,94140.96309390946,64.52572563573358,-0.00970888330369124
2010-07-02 09:30:00-04:00,93037.95464816972,64.52572563573358,-0.011716562158382127
2010-07-03 09:30:00-04:00,93037.95464816972,64.52572563573358,0.0
